date,btc_price,btc_volume,eth_price,eth_volume,bnb_price,bnb_volume,vet_price,vet_volume,btt_price,btt_volume,hot_price,hot_volume
2018-12-29,3854.4210969825917,3561935968.9151506,134.01993952035144,2611941307.2773275,5.8806438047260565,20381364.41725928,0.004292273999661794,6563266.782029266,0.0,0.0,0.0004676046782444675,1892545.214372583
2018-12-30,3778.193939889601,3031003209.033743,138.75426661197633,2754610335.045736,5.727557036414632,16601972.373279642,0.004186032645289415,5904413.390433237,0.0,0.0,0.0004387756653727218,1171998.2624594495
2018-12-31,3809.7282286410905,3109685385.4562902,137.6316929791457,2326472259.1586623,5.887829634451153,18852746.388558447,0.004162023907947776,5882058.396483663,0.0,0.0,0.00047686388211559677,1082298.105698234
2019-01-01,3692.5315655246986,2991427568.3035398,131.45872465603802,1822123555.3749323,6.082208641887363,33173245.32736939,0.00392639349003859,5733166.975671068,0.0,0.0,0.0004559435572427013,896397.9728527355
2019-01-02,3794.2642537397164,2689877851.31483,138.14480220535194,1831181165.2598188,5.9874665684110315,20250617.701323178,0.00408369405638338,5019741.990309476,0.0,0.0,0.0004680439867130999,1023057.8401973004
2019-01-03,3872.1721842228935,3263469039.3230205,152.86045271321305,2970382678.100767,6.057146526181886,25749501.33589444,0.004158437220897134,5302588.883024773,0.0,0.0,0.00046197952107920404,1070785.6667626845
2019-01-04,3776.525807694106,2261199754.98875,146.7305994341217,2147721864.232185,5.800075782066762,16772990.672760751,0.003984289134501088,4189643.5772176352,0.0,0.0,0.00045837202947698105,941352.2326152305
2019-01-05,3815.268079882635,2950054796.0741415,153.0565669307744,2802750465.265354,5.967081320596118,24550945.24033442,0.0040499128583149704,4510596.922360014,0.0,0.0,0.0004518139348205061,1339095.818316608
2019-01-06,3787.3078571242845,2763831883.889694,153.65187149457,2751810037.277045,5.913821247636739,33720095.6533029,0.004015395839893347,5004840.98745468,0.0,0.0,0.00046109910105958775,973372.7628488435
2019-01-07,4013.5200912973864,3435733235.508936,154.69930839905126,2604841786.5535765,6.266730706003717,44727778.65401812,0.00427774751072645,6322741.07412897,0.0,0.0,0.0005460183985721522,5531948.762020511
2019-01-08,3989.6687175387638,3360163853.3972144,149.89869762072908,2288173707.0961676,6.208209629941413,29924667.236053698,0.004132820329036716,5558834.913138847,0.0,0.0,0.0005864392658570686,5029544.363139906
2019-01-09,3973.5912546157865,3482430797.632785,148.14786553107623,2024950462.4209144,6.572794064509067,53175943.90364797,0.00431497771244013,7212443.990733474,0.0,0.0,0.0006823511121584078,12605245.272192823
2019-01-10,3982.2259127624075,3230523440.813054,148.7388798515161,1895694764.7753518,6.5124285245428695,64385829.721023776,0.004736544197680648,12684770.27043962,0.0,0.0,0.0006384433712410808,10636598.65689115
2019-01-11,3623.8477291056797,4144535969.992497,126.62475249770274,2728309575.30694,5.839214504196487,48444058.96517679,0.004008878247242968,12688240.929245291,0.0,0.0,0.00056497128203221,6149082.140841652
2019-01-12,3632.849306434781,3263342032.794205,124.6267970725248,2081742756.9099514,5.967149015501651,38468727.70837153,0.003907682983827723,6347043.313770062,0.0,0.0,0.0005842449549291127,4001964.892213427
2019-01-13,3598.4363465618803,2456062889.7924027,123.75936261029351,1504750867.1261935,5.8732342791240075,31010060.119150538,0.003938737040262118,4600034.1935818875,0.0,0.0,0.0005780491293334219,2342764.298205753
2019-01-14,3495.832311307438,2675674829.818869,114.76604584662175,1642681383.2372842,5.477064188101444,19869758.601752363,0.003717504158929536,5442763.7688456075,0.0,0.0,0.0005515227902562759,2930339.431298234
2019-01-15,3648.04828565649,3101461657.547051,127.40527329081972,2141032095.0550327,6.007889287140829,32637415.937866982,0.003986767554825451,5281921.185289951,0.0,0.0,0.0006439956679469455,3767064.6550383396
2019-01-16,3567.801243199206,2953789408.2270346,119.81437324652917,2179445232.6582036,5.8263895206053595,27558825.28135823,0.0038780547807175593,3509623.61397447,0.0,0.0,0.000577588275490073,3015659.1982218213
2019-01-17,3597.6473233295915,2753646523.928816,122.24553850486993,2113608536.6644716,6.060378577285266,37246934.99339115,0.003936133754275868,5218338.828249752,0.0,0.0,0.0006065917114314278,2577632.74644949
2019-01-18,3620.9812811457246,3049367561.0957274,121.92726666997898,1953391667.2246928,6.293633735615159,36717390.15707982,0.004190542693796268,11254831.409803376,0.0,0.0,0.0005830588027122838,2975924.6201994848
2019-01-19,3597.7932517701506,2649449860.3668847,119.1707391686563,1689783955.342064,6.454659338331284,38221945.40101007,0.004023718522492562,6420087.117338009,0.0,0.0,0.0005844005178184511,2683078.0061371536
2019-01-20,3674.587270857304,2766880413.283615,122.92817578942176,1843518995.3753238,6.528987758493639,32231147.20349189,0.004079042778517962,5098089.002758311,0.0,0.0,0.000736810433827781,11040332.45897087
2019-01-21,3539.167531041029,2940644468.975576,117.6078729013454,1968418396.7324762,6.400002633493051,32852311.390265502,0.003953937112921177,6842250.696887754,0.0,0.0,0.0007095131195051384,17445395.67780285
2019-01-22,3531.004182799933,2561594564.573847,115.82686433322588,1719454581.2400157,6.488161356916699,34108855.4936929,0.004068467504250248,6984365.377963102,0.0,0.0,0.000704266613547557,3344811.4963868316
2019-01-23,3571.2669080928695,2718371971.9030104,117.81718880676009,1765861558.4971473,6.449001721640825,33172193.607380364,0.004502934027830292,20729705.47833378,0.0,0.0,0.0006983835907904866,3434581.405742904
2019-01-24,3555.7000025226243,2663764215.2983246,116.41601969858114,1599707091.7203567,6.4439656198170905,36033504.69380319,0.004347663783965276,12501061.40508049,0.0,0.0,0.0007764741108671114,7227242.214546678
2019-01-25,3565.6420046170365,2514079887.672157,116.24543567436463,1605735349.503223,6.431368873552383,25112669.422096092,0.004362109716355926,7763901.394987132,0.0,0.0,0.0010661966790804524,29851555.321034145
2019-01-26,3564.822417111422,2582590473.407218,115.14990605895021,1612015659.44269,6.676620475978288,41426440.472985245,0.004294629018348954,6461637.354338463,0.0,0.0,0.0010243901216570406,12857632.495878763
2019-01-27,3563.614563419144,2548165746.089901,115.33716687142687,1433112570.853001,6.938391869121193,45776064.18630811,0.004328280737462953,7571623.489466758,0.0,0.0,0.001258247177588102,33610394.89061546
2019-01-28,3553.121681129778,2882787006.773549,112.51348924314217,1753825291.7971783,7.024177888991181,56051898.83674288,0.004131363201921251,12288274.750142643,0.0,0.0,0.0014966592998499853,36485468.89038469
2019-01-29,3432.215668301249,3445780457.599724,105.35239189764611,2332780149.277323,6.157827943995112,67014938.62493684,0.003902850148431942,15525238.321124997,0.0,0.0,0.0013401171542303395,31405540.604136616
2019-01-30,3413.3754832497975,4865613085.112716,104.59784628074063,2555950268.3740425,6.261472456060682,56355880.38661228,0.003876332184683175,8163121.289309107,0.0,0.0,0.0011844609386488457,14830786.535913395
2019-01-31,3457.8826491759864,4973814467.106895,108.27309466982854,2493952726.425111,6.135494736278872,41083004.985950395,0.004000400055604834,7239528.966189071,0.0,0.0,0.0011605366452060643,15965022.197669115
2019-02-01,3431.943637864456,4330022381.196439,106.33599581366398,1980504563.8608692,6.229535197691113,51789005.94673345,0.0038795400632078646,6714899.524835941,0.0004950487258239017,185723149.00844112,0.00112847480286732,12939770.069574922
2019-02-02,3464.490147562154,3765731026.2153797,107.00955827242754,2189489172.098924,6.525885219808578,55173635.47599643,0.003888517848451438,8376504.2363172695,0.00047255529313636657,33588886.65625426,0.001268980495613462,17722053.991267055
2019-02-03,3486.581616258029,3310421843.82123,108.77817692653159,1859087081.855614,6.885857279111115,63752961.364136934,0.0038862337890758327,4736455.508125689,0.0004326623704644366,16730392.259842299,0.0012166367652479454,11352745.253440458
2019-02-04,3454.025843825187,2375918195.082078,107.19999697185268,1970373516.398768,6.728319463808856,70050588.9790029,0.0038485154820056154,6253421.23098166,0.0006005243402857735,95561148.93284185,0.001154086736573996,6510388.687542703
2019-02-05,3464.003508861087,4454914648.715065,107.61824539435413,1910734433.7085884,7.056569561143419,78011771.93744208,0.003779665537633239,6373886.298938182,0.0008626682146879402,360466331.551871,0.0011837744988582501,10355225.704056023
2019-02-06,3469.8946770792636,3653777871.7193217,107.31703853339418,1850805735.245364,7.703485697878958,102929718.5961246,0.0037840878481225373,6844612.238590803,0.0009923655690248646,636340709.4204118,0.0012470808895835006,17341237.80687381
2019-02-07,3405.836861256719,4211212356.0140643,104.62362623241391,2028390258.2091599,7.99889295422142,127535275.81797412,0.0036255398416117695,7412033.657900834,0.0009511800564046647,298529125.17516047,0.0011125008457540159,10533769.635860827
2019-02-08,3394.0146529587223,3297274818.3709226,104.26536439234141,1809028295.0201623,7.747491631619388,92044067.91510859,0.003685020708593745,5077044.417609695,0.0009232224099402854,121837573.32371682,0.001066464516915561,8249981.130072267
2019-02-09,3664.2821026589836,6293135761.36397,119.33360463375858,3337030323.848282,8.57534676393758,103365663.36175613,0.00396245089602398,6523411.951220944,0.0008575223354936965,151112452.2225355,0.0011396514644873659,8713903.817022135
2019-02-10,3667.4082642899566,4883557856.511256,119.48955517293045,2281124257.2366414,8.83246561127322,106057509.07951485,0.003994220044304434,4927640.691978355,0.0008201989460130926,71439054.588288,0.0011580958710162774,7876875.276559815
2019-02-11,3675.6916291247258,5081021129.885805,124.88963479029995,2720772395.722468,9.004684246917996,138758410.57521892,0.004020691819068839,6484452.543286459,0.0008779822909741024,125137044.35573933,0.0011506857605089419,8178839.782894387
2019-02-12,3631.444539729949,5446022475.782068,120.97026174727318,2802017940.5234113,9.399578400848789,145656086.8349768,0.00389639655619579,4932901.116781769,0.0008517985376088257,107893416.15853655,0.0012434980158531547,9016750.664136795
2019-02-13,3633.9650467461183,5532706261.952275,122.54208894762355,2573128709.502421,9.29019706330998,116196069.71947359,0.00391559390530873,5172275.612916088,0.0010243566525050475,309001312.8844814,0.0011974190591793874,8476348.710594395
2019-02-14,3610.0622730634022,5635612273.288616,122.09412965721424,2635011194.1226845,8.845295322298389,104438607.50334568,0.0038490478372808327,5280773.230479071,0.0009929139052890022,183009087.52972227,0.0011937330891810738,8115127.086620401
2019-02-15,3589.661829626318,11971659893.345224,120.59217399552682,2745287445.7246704,8.691700484882682,81113577.37888946,0.0038590949602647436,4776684.216265056,0.0009091510194298413,73491693.3085994,0.00114251822157328,4868122.647936267
2019-02-16,3601.2291913968643,4506367416.966915,121.57227847601175,2374950565.9874945,9.260806466759771,83134182.42014979,0.003916641764337535,6115175.988072798,0.000929892632401792,70043428.3271724,0.0012963978675161662,11474804.33569985
2019-02-17,3622.5916530750715,4019925054.643214,122.93860835926709,2286482856.840245,9.082714918127778,76132713.20068684,0.0041037488778299025,11691944.855366498,0.00087438503618898,59612265.22010053,0.0013211422079122145,10355145.287663186
2019-02-18,3665.075530800723,4945386865.287532,133.88146961685993,4003447879.040646,9.208255059740523,63513820.22468602,0.004110193843048138,7688102.870899137,0.0008958471642207754,59820125.24927026,0.0012569534219524846,9523756.783576969
2019-02-19,3886.5202004751386,9588927258.746943,145.32602670603126,5528376735.104817,9.556665976531534,89244306.45473658,0.0043369089792913516,9861718.54463929,0.0009232582195155953,80377427.35256521,0.0014660732603799438,30631212.58568268
2019-02-20,3915.0099712770552,5969708630.056735,143.65523417640586,4958547530.735177,10.483971515376131,114786491.52094337,0.004264726914609213,9199604.217337219,0.0009308266989173027,226377105.59214976,0.001428857776376924,16924189.09778262
2019-02-21,3976.808906528991,6377580055.125392,148.8684346762975,4674193073.576877,11.089336196890757,131715216.78473957,0.004332681984627286,7227212.436425553,0.0009277219041616849,42202866.48702187,0.0014611343701004113,11557775.542485079
2019-02-22,3934.813593894817,6838246918.228343,145.2958232437471,4028897436.931248,10.416549797453282,95826113.22240314,0.004432591821414484,17082668.28367249,0.0009868705711017264,179734032.85343385,0.001358843382182145,14225681.437669624
2019-02-23,3973.6413227746357,5999302845.797907,148.04165031619752,3866449781.9766116,10.77038045704381,91206857.99698018,0.004778213533930015,20163168.769978993,0.000985855158836279,112759953.02275181,0.001370369770937303,10474696.144879429
2019-02-24,4115.3379267876635,8493566414.707253,157.67559560191677,5041062545.201769,10.648611505285574,90622220.43183246,0.0048583031097362735,13509933.280297719,0.0009942093156345402,68243437.25878721,0.001381640154370953,13498744.650520677
2019-02-25,3742.868946700387,11112465191.137722,134.31602869596247,6907323014.255601,10.086822325864507,107459433.43998453,0.004399528840286456,20073413.551173996,0.0008692748510716311,105379708.15062243,0.001192275943312916,13810658.748549355
2019-02-26,3824.683504217102,9049456993.516651,137.8218665264574,5199003327.451232,9.688867286800846,153069825.64258987,0.004434611858524882,63141019.32180003,0.0008715049045295147,74752272.14783765,0.001188217078927133,13284035.45928516
2019-02-27,3809.209774682024,2992667601.164757,135.99783785109707,4013821729.4520674,9.421308285129433,83462864.34517199,0.004514473789321799,46660073.765802056,0.0008627887357352971,61016837.481945135,0.0011555378290982355,10710103.061294962
2019-02-28,3813.377891881294,7731184275.9768505,134.84981713392082,4639489690.788092,9.819080867304683,85185303.45694986,0.004518465559547743,15484579.316326061,0.0008584612319553062,71141168.48720776,0.0010948031778806374,12517137.16793844
2019-03-01,3815.6076075249844,7627783000.608827,135.4906837644075,4363574713.481887,10.254160725549326,117695463.68349987,0.004546345200723288,9026626.643591218,0.0008221200835065813,50501809.00312633,0.001093350713546737,9785121.691270813
2019-03-02,3815.753939922755,5524886886.074838,134.95470877409352,3152662372.3438797,11.254433050674296,116289675.493588,0.004555442250437773,8826117.370466612,0.0008042199818602278,25244420.323085643,0.0010457297816148178,9190119.86300251
2019-03-03,3819.645730582585,3291046239.4080496,132.40742658761687,3386932026.236029,11.675098940490939,110990177.81073768,0.004475430460474673,7037739.250080788,0.0007750891239724852,26317555.6051528,0.00112830814653842,16848667.234333586
2019-03-04,3806.9542737979564,6749676086.649796,130.5403477406027,3658774171.8825684,11.310266370856954,98128998.38303761,0.004409525549248229,7091568.9551055,0.0008046730159168623,44568631.906291425,0.0010885687620670202,10028099.109157674
2019-03-05,3712.812457297799,3608196680.9514556,125.6240824924571,4360833026.630624,11.422684008294041,72915267.09626305,0.004194433333220473,10490243.140731845,0.0007528374933311537,26888541.398724508,0.0010165360127133345,9150784.792147158
2019-03-06,3852.461665785486,9088065055.193892,136.5502476885833,5188731980.705806,13.632378355605656,241795890.79812384,0.004331744367938574,9215634.552922675,0.0007582659686754652,28964657.53882322,0.0010811963963377662,11722492.409101795
2019-03-07,3860.510762380684,8477459044.147217,137.32665152792868,4644218449.362553,14.484805526745651,174878390.83028895,0.004313566900271258,7478460.840202871,0.00077844853014858,41062553.32209897,0.001027703961945323,7653710.969571684
2019-03-08,3871.637247965991,6098011809.539175,136.78614228385894,4578357693.783855,14.914607987267251,255895242.32237655,0.004466018028654402,10719980.240652181,0.0007563294163511685,29673137.572698962,0.0010146452640421937,7691878.903172774
2019-03-09,3861.879307396147,9387592412.254822,133.5416931933968,4522056070.475344,14.182604227795105,229444554.52387246,0.0043725178495651095,10649514.741557306,0.0007331045806168906,24543505.237320874,0.0010581328167154748,14283809.589760486
2019-03-10,3941.600873271771,8968209821.64562,137.1960003042231,4296123041.029174,14.486009181260131,154269493.58531827,0.0048395297205889466,15570641.58730892,0.0007402891494344274,30449637.143149193,0.0010761029178847955,9237287.970420139
2019-03-11,3923.559788806432,8576340543.966685,135.62080210154824,4499641386.635785,14.392014579915342,134004302.35918869,0.004705677933941472,13061969.198120963,0.000753411903779352,38622072.51012252,0.0010927707169431425,6051162.826418647
2019-03-12,3860.3592300287123,6459945402.485972,132.38753404384025,3785480350.370964,14.32642352984074,168782322.98002735,0.004478410330469575,21200492.678221196,0.000742252184698794,89004472.87008284,0.001054869283193317,6974355.65885358
2019-03-13,3876.480852754649,8326845840.668451,133.28742563523164,4188517679.4991765,15.201552878464657,185520197.22829783,0.00525889436395638,31053719.000430223,0.000749652127519685,29554627.868325945,0.001051327488174024,6258061.926702609
2019-03-14,3865.817782663389,7240802846.749305,131.6683444532404,3621660451.668175,14.964298646707677,149568660.37064907,0.005088446017335898,17251016.24223759,0.0007479078332445234,21640427.348404884,0.0010428678398810571,5208526.0250135595
2019-03-15,3876.6987080329527,8610482287.345255,132.14623792639355,3916095404.0189743,14.8470688206058,146417977.04693452,0.005140026119275654,13689243.571122834,0.00074123665685999,17179122.711002953,0.001044369142812153,4848588.937723803
2019-03-16,3925.460579704576,8157372614.811613,136.4478648131974,4756481151.442661,14.8815686728999,142555940.5220394,0.005286885963768087,11783788.761264388,0.0007554244375731131,11337274.847370462,0.001095163893082466,5189926.741261263
2019-03-17,4007.709463818873,8463266884.802993,141.08804416286097,4786242985.088408,15.990027347561629,146179693.73795968,0.005304622118815225,11436166.078781247,0.0007856420567514235,34222614.43728806,0.001268887154086585,21831128.113949858
2019-03-18,3980.9901047320204,6533306536.989777,138.55063028189403,3163231174.800602,15.597596531360292,124009261.35904667,0.005198081564240002,9596860.270849176,0.0008545847946805819,106199260.92587931,0.001166306934896327,8672128.253812905
2019-03-19,3986.7068940461468,7639543944.601985,137.65794893090973,4436947537.81063,15.518007075444745,113662733.60787357,0.005267267995536812,9493936.00672568,0.0008210185489692831,69023108.17665875,0.001159581193271438,8604708.142375745
2019-03-20,4013.5769693454813,7503839510.974511,138.5225166550466,4016707231.683015,15.425372141185454,220909686.89779794,0.0053685781950536075,10146091.542192668,0.0008041453789085285,37773545.555093266,0.0011667799907887923,7376744.866652589
2019-03-21,4045.57263350974,9137227916.145353,139.0759731796369,4301026829.020336,15.155898465256703,143502678.03107637,0.005646004636323335,17587413.110088352,0.0008239872041028144,23478501.028347675,0.0012006916437881476,9259450.04176715
2019-03-22,3983.317781297362,9845582434.366617,135.05601072736965,5329540237.069148,14.385688435290863,162136678.80965903,0.005669837396192736,26597830.285173997,0.0007828508050166743,24579301.487832814,0.0011589044158273804,7629067.900458819
2019-03-23,3989.1584912154526,9404569962.845264,136.0995360201361,4676895061.111653,15.176955297132128,146333090.15792197,0.00576572550810971,18958178.795299,0.0007767558154320736,12812165.596435532,0.0011793770236628934,6717461.109214335
2019-03-24,4008.945386314754,9206940724.647112,137.19806866408575,4329648785.084198,15.137508738888764,116868631.7934292,0.005861502859050749,16979968.456210878,0.0008020882335908221,23927030.467606537,0.0011655991092618652,5764315.12755214
2019-03-25,3993.394900459549,9883972400.782845,136.05748300079634,4828779391.134742,17.150104271536645,272128059.37602484,0.005743756597457568,12881981.082882466,0.0007806331481730286,14113589.243880939,0.001159836537461104,8002600.2413898595
2019-03-26,3927.577296521434,10661215003.017866,133.8175199792062,5128191497.587813,16.77942018793038,157090025.84849587,0.005633031783476963,14526662.041966785,0.0007501522022847192,19136767.712782197,0.0011074194974335168,6435115.868182703
2019-03-27,3938.659743156943,19375985748.468594,134.02990438257248,6365187624.764251,16.268110250804412,229456792.89492866,0.005514746755418179,19914988.397910915,0.0007457025429735473,17467517.32401565,0.0010947246855639084,6234257.161413065
2019-03-28,4036.1609179207603,16215886403.31156,139.63660664431762,6058290711.3394575,16.58850726025189,186579891.03298664,0.005676997654757112,14138075.529961027,0.0007711340803293403,23845446.298005283,0.0011199965853859884,5255277.490709324
2019-03-29,4028.3913011796208,15160882530.764353,137.81198852309657,6421741403.9849205,16.584638554380838,231920283.90466353,0.005846250162058307,11362328.048079021,0.0007687819776722615,30574115.106163602,0.001122232483924725,8187579.7152127465
2019-03-30,4103.322859513963,16340416942.468424,143.14644309796884,6309182468.745683,16.483646560622606,130896316.0120547,0.005915148049959642,12261764.943133447,0.0007629851282102453,11776217.475339208,0.0011519736584984295,5532477.923587472
2019-03-31,4103.856421333923,13007834059.593706,142.28965262894044,6431145135.476545,16.82370971789498,193916084.72850648,0.005918333076016864,12981047.44784952,0.0007612892204263154,12976774.013498653,0.0011539819772136265,5732031.631322425
2019-04-01,4103.521738549332,9729996888.256725,141.586389044902,5681255417.619743,17.38018693909712,220740527.94456673,0.006118848748789988,20025459.316753175,0.0007639281599437806,11698386.707805738,0.0011924703798046712,6365208.28757398
2019-04-02,4146.321927706636,12393581266.933498,141.51455520152766,5806385520.250954,17.885604909278115,147938499.4331303,0.006283297018419368,15893838.916940223,0.0007526814983394678,16786677.2331833,0.001157297816581934,6283004.606169004
2019-04-03,4862.230427766917,24241877355.466156,164.05054289558294,11972928895.801353,19.723220464600725,231738006.80239198,0.0075059380893116095,39287469.32641203,0.0007910673364275542,59312261.5426217,0.0012649107184978098,12600493.851548044
2019-04-04,4955.831824018296,27840300618.851505,160.43283831978377,14345018962.49493,18.780300973064087,297303360.80382776,0.0074102519589075684,34527930.746496215,0.0007668565319604649,54732780.44749275,0.0012518137000602407,14302824.740845086
2019-04-05,4899.021553783287,23773239680.778233,157.41222580794496,18960578265.68538,19.18575709967399,183556226.24597645,0.007271847541847431,23230793.583610408,0.0007581496237277157,33049880.800031036,0.001211158079463811,8693192.271031767
2019-04-06,5014.955826888765,20072621554.053333,165.1385234713877,8154465149.927939,19.335028738498895,229849483.8051716,0.007599820621298234,13692920.381779173,0.0007948370646122062,51092396.3524382,0.001312464713113662,12074335.584927542
2019-04-07,5041.869075888309,19652913084.11381,165.32515186458005,8041146224.6182995,19.185211317873836,205714907.1144502,0.0076472088939060845,13466018.123456707,0.000788812033242206,36549644.25243877,0.0013070171644942352,12980918.382199047
2019-04-08,5176.97788362072,22875598540.266926,174.09052297795662,8774486908.148108,19.112195366874655,196740286.4795227,0.007621520484010312,15466297.042691926,0.0007888767690915415,28543537.973275617,0.001321628481200358,8342817.754124422
2019-04-09,5266.89477647303,21960916922.811954,180.01192355336678,9174797057.457947,18.05550689081231,141666070.230572,0.00748399668224829,17985854.888375815,0.0007847119863767783,39158588.3959911,0.001309929747932394,10964480.20167508
2019-04-10,5172.1752647597095,15780870292.553698,175.2941224274854,7853653932.961174,18.35060702383248,160615366.78953943,0.0071459933738188455,14679831.269715844,0.0007684629066076838,24772518.63709915,0.001281351587823164,8368367.058594259
2019-04-11,5308.905683164441,19407452726.86936,177.3253178087243,8535409687.957658,18.262366567516782,228284021.30621636,0.007161614665402014,17451247.820474602,0.0007600939856194343,59264649.5561355,0.0012922920638302167,9148194.5780615
2019-04-12,5047.79316241402,19758274668.344517,165.03710682659573,9492297742.469435,17.69181072658606,201908378.86127946,0.006617289436131956,18715861.305859808,0.0006973351288476279,84239943.40550525,0.0012269046338901418,10880241.914197098
2019-04-13,5082.46515242293,15595642633.838465,164.57194837218958,6864550131.632152,18.23038877069646,212914736.75680578,0.006877861400045873,13385230.718499163,0.0007550942280556206,153033804.9512147,0.0012154155733352183,9766271.51700688
2019-04-14,5072.987191337883,12260233700.583128,163.97160033492332,4895342267.034281,18.652397835403228,171510644.40718448,0.006943281750445716,11214456.131768446,0.0007506792181145194,122704169.43985192,0.0012120921712486829,8920414.385518413
2019-04-15,5149.314492798127,12373544680.894629,167.61800117879454,5453899413.191777,19.32047992978151,237222536.60564196,0.006953162691975904,10520963.141924443,0.0007797408670397152,143282146.52313986,0.0012307222545451238,10149328.812440122
2019-04-16,5039.881017404402,13837248984.63684,160.53249078494966,6208683988.248793,19.399366093646425,189561598.9857646,0.0068516083480475625,13335001.292447804,0.0007371895440379767,159440118.2713189,0.0012395002226232687,12664939.767458595
2019-04-17,5213.598376962082,13646324289.841606,166.4845378681717,5341068833.609714,19.782133501274508,147526522.38164505,0.0071380691017774315,13058785.297950575,0.0007445093970876573,110599984.15064292,0.001303569267336009,10676810.06113599
2019-04-18,5218.957150384528,14530488675.954275,166.3272646030099,5326967582.034817,19.57311586987804,228922061.57327762,0.007040968638049772,11628719.667144649,0.0007475289781982368,121675267.83715048,0.0014755372670261593,24787608.790130395
2019-04-19,5274.767013336503,15343841014.064018,173.41362781077277,7052905652.127466,21.70863673202353,430563010.31106454,0.007318004502677022,17540181.037091177,0.0007511341294974513,160357101.30555934,0.0014332992812899873,16517997.553426445
2019-04-20,5280.354444383007,16257796673.886168,173.2282621688014,7221388008.444495,24.308665235525034,275138624.50800997,0.007232065578516772,15831006.87995946,0.0007420330227715854,155825241.9214026,0.0014164789988664922,11354408.948250655
2019-04-21,5307.689183437135,14990889921.786966,173.16628767058037,6156525100.7694435,24.94026494704474,346737465.98580813,0.006981412015975644,13614847.331350848,0.0007327872162347715,135544929.81157753,0.0014476785559115084,12885198.981936542
2019-04-22,5311.164840299274,16383813161.830389,169.98788930945395,6664047714.540679,24.207759503641206,304349171.9929486,0.006832879851416009,14108431.588785943,0.0007221046410269802,123560740.03882235,0.001386415564620807,12745093.38280704
2019-04-23,5380.935789575588,17199396916.729523,171.0434707895899,6402115847.390519,23.92644832650058,348689910.34892714,0.006982488019693533,22617880.483281303,0.0007158277946954459,118066136.02453156,0.0013974777446111443,11799416.942600977
2019-04-24,5557.9257276108365,19400647819.940308,170.91296418483168,7113521465.307921,22.8959248020398,308701838.889668,0.006764567433317708,15030520.754530918,0.0007028781935220427,122151921.05949403,0.001364978999717417,9040426.272146009
2019-04-25,5452.101753394462,20538511242.262634,165.66966005027155,8048012710.936328,23.09418229216174,361984107.8773101,0.006374999745773705,20188851.780327525,0.0006806341144770928,131931850.41682522,0.0012925644048523777,10490157.140128471
2019-04-26,5203.088598730703,19329534423.79327,153.9304406219976,7178205516.338611,22.25656479628978,336477284.5976166,0.006032864022478947,15397890.74294406,0.0006394053423769581,126644537.91349739,0.0012391521652835489,9434546.177801017
2019-04-27,5295.847320048228,19632024917.711243,157.3757012457437,7692660385.390277,22.977006202065542,361026708.1037231,0.006109111713458266,14505228.97819638,0.0006443632460876595,109151837.959482,0.0012766403269061225,9964123.843614196
2019-04-28,5256.977802474059,14876251954.397636,158.28919434200932,5979883531.17244,22.31561097766688,277553530.0643344,0.006152733920530044,10363770.774796398,0.0006458675274173276,92237759.46945411,0.0012733669525575142,9559219.762179404
2019-04-29,5257.803249232503,15573084968.740429,156.5951891487867,5768664295.690624,22.852493647101323,207004381.52432862,0.006071586459961736,10070223.704356711,0.0006433143753607534,68440086.47660616,0.0012561862974773132,8086655.914874384
2019-04-30,5199.755008563461,15442022886.730194,154.08028243009934,6411778889.018952,21.57229994825935,277563434.4349025,0.00583612079563766,12131096.443248807,0.0006152742730142548,49568979.767878726,0.0012287053060229534,7449603.273470604
2019-05-01,5292.803974562054,16794865767.201723,160.74469184721738,7295538037.156365,21.766770021902875,270198561.86636955,0.006227956565903685,11212605.43387379,0.0006400120425523413,42321617.374172516,0.001276717657672793,8117212.487215134
2019-05-02,5354.5868001739655,14566414699.69271,159.48931440238658,5827474260.897809,21.77171026141927,171225834.40240476,0.006532396363251946,12975066.194182448,0.0006526522642011234,44867171.086148754,0.0012665822094447077,7804487.41467176
2019-05-03,5450.706620486424,16512618030.609243,160.95718796104512,6382424498.642877,23.387328760664303,241322881.1645154,0.006449387059436903,11556827.224688577,0.0006476223794930713,39725392.374152124,0.001290758048247894,10121755.279918326
2019-05-04,5731.493099606555,20006287572.082245,166.63211526803485,7370814310.015348,23.59959420968836,276097497.9856769,0.006631983352805581,15121756.265041765,0.0006412935887379805,37691016.523834586,0.0013313008713964054,12686957.395943267
2019-05-05,5803.943309048437,19242843059.82611,162.83631690744346,7462922637.386197,22.73977035542812,244099547.1209048,0.006489138464191421,12527578.26702565,0.0006206166346951148,32015734.3747715,0.001309387085406135,6130724.40819111
2019-05-06,5749.323780460327,16184057012.270828,162.37013497277283,6585100748.204202,22.84671087167752,244837347.6671534,0.006402981672167414,10512879.978621844,0.0006192616120547232,28358751.73623053,0.0012732054787808662,9430472.653235586
2019-05-07,5715.7571359661015,16811224132.040009,172.8283284518378,8296752441.893426,22.11265107797972,224349545.55043557,0.006250986127961383,13648206.30904919,0.0006179893545992242,25806787.791645627,0.0013074931398134894,9853373.092488894
2019-05-08,5841.053771273751,19408267639.192204,170.09589748059332,9534335324.779873,21.381396327791222,176758091.68229696,0.0061622652021191045,11546992.297850473,0.0006101228665317699,27539214.7285787,0.0012734071239869258,11040000.052502563
